,open,high,low,close,volume
2011-02-25,161.06,162.34,160.86,162.28,4522003
2011-02-28,162.36,162.99,161.24,161.88,4773936
2011-03-01,163.15,163.15,159.88,159.97,4383043
2011-03-02,159.43,161.11,159.41,160.16,3413127
2011-03-03,161.42,164.0,161.27,163.48,4065346
2011-03-04,163.4,164.31,160.65,161.83,4913666
2011-03-07,161.6,162.98,158.85,159.93,5318064
2011-03-08,159.7,163.43,159.21,162.28,5392122
2011-03-09,163.47,167.72,163.28,165.86,9084892
2011-03-10,164.64,164.67,161.38,162.02,7052811
2011-03-11,162.4,163.24,160.84,162.43,4271968
2011-03-14,161.16,161.9804,160.09,161.39,4304870
2011-03-15,157.35,159.64,156.88,159.02,6485554
2011-03-16,156.52,156.98,151.71,153.0,12204867
2011-03-17,154.0,154.5,152.7,154.18,7378767
2011-03-18,156.5,156.95,154.32,155.89,11454323
2011-03-21,157.64,159.63,157.07,157.68,5784527
2011-03-22,158.56,158.61,157.52,158.0,4312353
2011-03-23,158.0,160.08,157.53,159.53,4783305
2011-03-24,160.23,160.71,158.84,160.04,5150081
2011-03-25,160.98,162.74,160.76,162.18,5351526
2011-03-28,161.54,162.58,161.12,161.37,3973680
2011-03-29,161.34,163.09,161.15,162.88,3460830
2011-03-30,163.55,163.99,163.02,163.6,3396852
2011-03-31,163.4,164.06,163.07,163.07,3862368
2011-04-01,163.7,164.42,163.04,164.27,4388206
2011-04-04,164.42,164.73,163.58,164.25,3226474
2011-04-05,163.81,164.7,163.62,163.99,3616188
2011-04-06,164.34,164.75,163.81,164.04,3776524
2011-04-07,164.1,164.5463,163.28,164.38,3670064
2011-04-08,164.35,164.38,163.16,164.05,3326158
2011-04-11,163.44,164.0,163.11,163.95,4141248
2011-04-12,163.36,163.77,162.3,163.25,3863367
2011-04-13,163.97,164.93,163.66,163.95,4185429
2011-04-14,163.84,165.36,163.16,164.97,4702262
2011-04-15,165.0,166.34,164.87,166.21,5291077
2011-04-18,164.64,166.16,162.86,165.94,6164069
2011-04-19,165.71,166.38,164.44,165.4,6597435
2011-04-20,163.1,165.89,162.19,164.75,10901117
2011-04-21,165.63,168.45,164.86,168.28,6171786
2011-04-25,167.65,168.77,167.23,167.67,3584142
2011-04-26,167.99,169.2,167.4,168.49,7267376
2011-04-27,168.61,170.59,168.46,170.37,5299720
2011-04-28,169.99,171.38,169.7,170.78,5090377
2011-04-29,171.1,173.0,170.48,170.58,5588010
2011-05-02,172.11,173.54,171.49,172.15,5397951
2011-05-03,172.0,173.48,171.23,172.87,5009923
2011-05-04,172.36,172.62,169.59,170.62,6894585
2011-05-05,170.47,170.87,167.5,168.46,7338670
2011-05-06,169.03,170.15,168.24,168.89,4839438
2011-05-09,168.39,169.85,168.31,169.1,3591728
2011-05-10,169.25,170.9,169.22,170.38,4936698
2011-05-11,170.3,170.52,167.82,169.5,4665303
2011-05-12,169.65,172.77,168.65,172.24,5142809
2011-05-13,171.7,172.15,169.44,169.92,5168995
2011-05-16,169.81,170.64,168.31,168.86,4662973
2011-05-17,167.85,171.41,166.53,170.5,8793885
2011-05-18,170.1,171.19,169.46,170.44,4157195
2011-05-19,170.86,171.4,169.32,170.59,3540005
2011-05-20,170.4,171.15,169.38,170.16,4873602
2011-05-23,168.58,168.69,167.07,168.26,5150032
2011-05-24,168.5,168.67,167.51,167.99,4643753
2011-05-25,167.63,168.4,167.51,167.75,3884049
2011-05-26,167.46,167.5,165.9,167.18,5775929
2011-05-27,167.91,168.47,167.0,167.5,3277507
2011-05-31,168.44,169.89,167.82,168.93,9130673
2011-06-01,168.9,169.58,166.5,166.56,5134779
2011-06-02,166.44,167.1,165.71,166.09,3854020
2011-06-03,164.3,165.89,164.13,165.05,5230500
2011-06-06,164.76,165.58,164.27,164.75,3619681
2011-06-07,165.11,165.24,163.61,163.69,4189497
2011-06-08,163.27,164.85,163.26,164.34,3850732
2011-06-09,165.01,165.96,164.76,164.84,4299799
2011-06-10,164.57,164.84,162.87,163.18,4686370
2011-06-13,164.44,164.46,162.73,163.17,5099508
2011-06-14,163.87,164.57,163.65,164.12,7050074
2011-06-15,162.75,163.41,161.52,162.33,5225995
2011-06-16,162.06,163.63,161.78,162.67,4861065
2011-06-17,164.24,165.1,163.58,164.44,7153383
2011-06-20,163.7,165.61,163.59,165.02,3956099
2011-06-21,165.2,166.75,164.0,166.22,5388285
2011-06-22,165.59,166.81,165.1,165.68,3963254
2011-06-23,164.06,166.73,163.8,166.12,5271671
2011-06-24,165.85,165.94,164.57,165.07,4405237
2011-06-27,165.74,168.24,165.21,167.62,4446954
2011-06-28,168.33,170.7,168.01,170.01,4850127
2011-06-29,170.61,170.86,169.82,170.54,3817296
2011-06-30,171.11,172.4468,170.75,171.55,5105362
2011-07-01,171.61,174.65,171.49,174.54,5181660
2011-07-05,173.52,175.4309,173.52,175.43,4586423
2011-07-06,175.19,177.77,175.09,177.71,5887048
2011-07-07,176.78,177.27,176.12,176.48,5907150
2011-07-08,175.49,176.49,175.01,176.49,4400429
2011-07-11,174.9,176.15,174.61,174.99,4766847
2011-07-12,174.93,175.37,173.89,174.05,5036955
2011-07-13,174.9,176.32,174.0,174.32,4074888
2011-07-14,174.4,176.1,173.84,174.23,4613459
2011-07-15,175.08,175.94,174.07,175.54,5350142
2011-07-18,174.73,176.46,173.58,175.28,8879640
2011-07-19,178.74,185.21,178.65,185.21,13248767
2011-07-20,183.84,184.42,183.0,183.65,5902862
2011-07-21,183.59,185.5,182.9,184.9,4959316
2011-07-22,184.64,185.63,184.26,185.18,4517396
2011-07-25,183.89,184.96,183.28,183.7,4988243
2011-07-26,182.94,184.05,182.65,182.93,4356291
2011-07-27,182.01,182.91,180.93,181.35,5806806
2011-07-28,181.06,183.27,180.88,181.8,4478779
2011-07-29,180.26,183.43,179.73,181.85,6667438
2011-08-01,182.6,183.69,178.5,180.75,5845944
2011-08-02,179.95,182.29,177.86,178.05,5770372
2011-08-03,177.67,179.23,175.41,178.83,6724029
2011-08-04,176.5,177.92,171.18,171.48,11023189
2011-08-05,172.1,174.22,166.52,172.98,11872201
2011-08-08,168.83,172.61,166.0,166.22,15805887
2011-08-09,167.46,171.05,162.0,170.61,12517923
2011-08-10,168.18,169.23,161.85,162.54,13994800
2011-08-11,164.1,168.77,162.94,166.73,9176528
2011-08-12,168.5,169.38,165.83,168.2,5186931
2011-08-15,171.32,174.0,170.39,172.99,7645358
2011-08-16,172.19,172.19,169.0,171.24,5585496
2011-08-17,171.57,172.99,169.89,171.48,5130785
2011-08-18,166.32,166.46,160.16,163.83,15083690
2011-08-19,162.17,163.94,157.13,157.54,14072336
2011-08-22,161.35,161.68,157.62,158.98,7253910
2011-08-23,160.65,164.59,159.53,164.32,6924129
2011-08-24,164.13,166.83,163.35,166.76,6427240
2011-08-25,167.52,168.53,164.85,165.58,6759181
2011-08-26,164.85,169.33,163.28,169.14,6438785
2011-08-29,170.58,172.72,170.36,172.62,5294197
2011-08-30,172.06,173.51,170.88,172.51,4478665
2011-08-31,173.29,173.72,170.71,171.91,6074660
2011-09-01,172.71,173.68,170.12,170.33,5463880
2011-09-02,167.69,168.93,166.0,166.98,4979011
2011-09-06,163.06,165.55,162.2,165.11,5761373
2011-09-07,167.28,167.9,166.16,167.31,6798585
2011-09-08,167.0,169.58,165.1,165.25,6028321
2011-09-09,164.57,165.19,160.81,161.37,6743810
2011-09-12,160.04,162.44,158.76,162.42,5247581
2011-09-13,163.64,163.92,161.54,163.43,4723740
2011-09-14,164.01,169.66,161.99,167.24,6981043
2011-09-15,168.64,170.16,167.23,170.09,5464433
2011-09-16,171.33,172.99,169.74,172.99,11049058
2011-09-19,169.5,173.87,169.43,173.13,4757407
2011-09-20,173.57,177.43,172.7,174.72,6209893
2011-09-21,175.0,177.67,172.62,173.02,7043250
2011-09-22,168.33,169.97,166.5,168.62,8195806
2011-09-23,166.99,169.54,165.76,169.34,5586589
2011-09-26,170.96,174.7,169.86,174.51,6745650
2011-09-27,176.82,179.62,176.43,177.71,7640243
2011-09-28,177.97,180.75,177.08,177.55,7732274
2011-09-29,179.69,180.91,175.53,179.17,6944293
2011-09-30,176.01,178.27,174.75,174.87,7851584
2011-10-03,174.36,177.92,173.04,173.29,9043214
2011-10-04,171.54,175.07,168.88,174.74,9175346
2011-10-05,174.57,177.2961,172.68,176.85,5851856
2011-10-06,176.81,181.99,175.66,181.69,7181124
2011-10-07,182.32,183.72,181.64,182.39,6842567
2011-10-10,183.0,186.63,182.9,186.62,5786341
2011-10-11,184.59,186.0,184.11,185.0,5330581
2011-10-12,186.08,188.0,185.65,186.12,5338149
2011-10-13,184.97,187.5,184.5,186.82,4399267
2011-10-14,188.19,190.53,187.7314,190.53,5368616
2011-10-17,189.71,190.16,185.9,186.59,8790278
2011-10-18,178.0,179.38,176.25,178.9,15729689
2011-10-19,179.68,179.81,177.01,177.39,6708371
2011-10-20,178.13,179.24,176.17,177.25,7514283
2011-10-21,179.11,181.67,178.75,181.63,8055801
2011-10-24,181.51,183.39,180.62,182.25,5891258
2011-10-25,181.66,182.97,180.01,180.36,5374054
2011-10-26,181.74,182.28,179.03,181.97,5387883
2011-10-27,184.99,187.0,183.18,186.34,7057876
2011-10-28,185.57,188.07,185.28,187.45,5009820
2011-10-31,185.59,186.91,184.63,184.63,4709968
2011-11-01,181.55,183.26,180.74,181.35,5883336
2011-11-02,184.0,185.25,183.03,183.92,4136703
2011-11-03,185.13,187.78,184.02,187.3,4953637
2011-11-04,186.27,187.14,184.74,186.38,3237874
2011-11-07,186.22,187.73,184.75,187.32,3531095
2011-11-08,187.48,187.88,185.51,187.25,4331568
2011-11-09,184.2,185.24,181.16,182.24,5495014
2011-11-10,183.58,184.77,181.87,183.35,3881958
2011-11-11,185.27,187.83,185.14,187.38,3665309
2011-11-14,189.17,189.84,186.85,187.35,6047079
2011-11-15,187.49,189.97,185.64,188.75,4585232
2011-11-16,187.82,189.9,186.3,186.62,4619536
2011-11-17,186.81,188.83,183.39,185.73,5840520
2011-11-18,186.71,186.97,184.66,185.24,4441334
2011-11-21,183.37,183.96,180.0,181.48,5145072
2011-11-22,182.22,182.98,180.29,181.31,4179063
2011-11-23,180.67,181.49,177.52,177.95,4802040
2011-11-25,178.01,179.56,177.06,177.06,2232713
2011-11-28,182.71,182.93,180.67,182.21,4524289
2011-11-29,182.02,183.31,180.84,180.94,3662066
2011-11-30,184.57,188.35,184.21,188.0,7836882
2011-12-01,187.01,189.99,186.77,189.45,4862618
2011-12-02,189.92,191.33,189.45,189.66,4962414
2011-12-05,191.18,193.61,190.38,190.84,5699392
2011-12-06,190.65,193.53,190.32,192.94,4145053
2011-12-07,191.99,194.9,191.28,194.05,5083228
2011-12-08,192.48,193.8,191.07,191.58,4369089
2011-12-09,192.91,194.87,192.4,194.56,4848770
2011-12-12,193.64,193.9,191.22,192.18,3797497
2011-12-13,193.46,194.3,190.64,191.15,5009540
2011-12-14,189.84,190.28,188.0,188.72,5058143
2011-12-15,190.48,191.2,186.89,187.48,4475149
2011-12-16,188.01,188.01,181.91,183.57,11849737
2011-12-19,184.51,184.69,182.25,182.89,5039846
2011-12-20,185.5,187.33,184.755,187.24,4742825
2011-12-21,183.22,183.5,179.04,181.47,9284370
2011-12-22,182.71,182.8,181.0,182.04,5052410
2011-12-23,183.11,184.85,181.89,184.75,3052791
2011-12-27,184.97,185.85,184.39,184.95,2775314
2011-12-28,185.19,185.4,183.34,183.99,2873438
2011-12-29,184.07,186.23,184.01,186.18,2941990
2011-12-30,186.33,186.48,183.85,183.88,3531804
2012-01-03,186.73,188.71,186.0,186.3,5645999
2012-01-04,185.57,186.33,184.94,185.54,4346651
2012-01-05,184.81,185.03,183.1,184.66,4463267
2012-01-06,184.39,184.48,182.31,182.54,4897057
2012-01-09,182.2,182.27,180.27,181.59,5201266
2012-01-10,183.23,183.72,181.2,181.31,5161696
2012-01-11,180.73,182.81,180.5,182.32,4110952
2012-01-12,181.86,181.91,178.38,180.55,6880962
2012-01-13,179.48,179.61,177.3472,179.16,5279348
2012-01-17,180.36,182.0,179.32,180.0,6003399
2012-01-18,179.83,181.6,179.5,181.07,4601271
2012-01-19,181.79,182.3599,180.35,180.52,8575901
2012-01-20,185.77,188.97,184.75,188.52,12850227
2012-01-23,187.91,190.52,187.67,189.98,5751748
2012-01-24,188.63,192.305,188.5241,191.93,5349750
2012-01-25,191.33,192.2399,189.61,191.73,4360603
2012-01-26,191.79,192.79,190.47,190.98,4004615
2012-01-27,190.01,191.77,189.81,190.46,3360521
2012-01-30,189.39,192.73,188.22,192.5,4359045
2012-01-31,193.09,193.1,191.0,192.6,4827924
2012-02-01,193.21,194.81,192.41,192.62,5089251
2012-02-02,192.72,193.33,191.33,191.53,3907360
2012-02-03,192.93,194.13,192.54,193.64,4521636
2012-02-06,192.48,193.76,192.0,192.82,3639807
2012-02-07,192.45,194.14,191.97,193.35,3432953
2012-02-08,192.78,193.58,191.73,192.95,3804288
2012-02-09,193.03,194.46,192.55,193.13,3876530
2012-02-10,191.76,192.43,191.28,192.42,3391177
2012-02-13,193.31,193.69,191.74,192.62,2458889
2012-02-14,191.76,192.6,190.831,192.22,3398364
2012-02-15,192.31,193.44,191.26,192.25,4021139
2012-02-16,192.61,193.25,192.0,193.02,3525728
2012-02-17,193.71,193.86,192.3,193.42,3746679
2012-02-21,193.73,194.24,192.46,193.39,3294073
2012-02-22,193.03,194.74,192.75,193.87,3276029
2012-02-23,193.87,199.23,193.28,197.61,8034535
2012-02-24,198.38,198.56,196.61,197.76,3353242
2012-02-27,196.78,198.71,196.1,197.53,3758585
2012-02-28,197.75,198.96,197.4322,197.98,3167481
2012-02-29,197.86,199.17,196.45,196.73,5120543
2012-03-01,197.23,198.47,196.93,197.53,3560706
2012-03-02,197.1,198.89,197.06,198.81,3727970
2012-03-05,198.36,201.19,198.3,200.66,6938659
2012-03-06,199.14,199.64,196.812,197.26,5215871
2012-03-07,198.09,198.57,197.31,197.77,3346878
2012-03-08,199.24,199.99,198.65,199.81,3145893
2012-03-09,199.98,201.1,199.72,200.62,3178143
2012-03-12,200.93,201.57,200.23,201.0,3119666
2012-03-13,201.72,203.9,201.6107,203.78,4864835
2012-03-14,203.78,205.15,203.64,204.72,4602609
2012-03-15,204.94,206.18,204.74,206.0,3621170
2012-03-16,207.03,207.52,206.01,206.01,9638129
2012-03-19,205.71,206.53,204.5,205.72,3763177
2012-03-20,204.74,205.0,203.702,204.25,3695026
2012-03-21,204.32,205.77,204.3,204.69,3330241
2012-03-22,204.0,205.99,203.96,205.49,3308534
2012-03-23,205.89,205.96,204.56,205.48,3036189
2012-03-26,206.45,207.92,206.32,207.77,3418255
2012-03-27,208.46,208.66,207.0,207.18,2705065
2012-03-28,207.44,208.69,206.27,207.29,3265696
2012-03-29,206.09,208.5,206.02,208.27,3403665
2012-03-30,208.74,209.12,208.012,208.65,3217344
2012-04-02,208.96,209.69,208.09,209.47,3388035
2012-04-03,209.31,210.69,208.54,209.5,4091491
2012-04-04,206.22,206.9802,205.19,206.05,4404078
2012-04-05,205.15,205.68,204.46,205.47,3809119
2012-04-09,204.4,206.17,203.37,204.94,3326810
2012-04-10,204.94,205.74,202.17,202.33,4132997
2012-04-11,203.99,204.32,202.4593,202.58,3367363
2012-04-12,202.8,205.56,202.64,205.32,2929585
2012-04-13,204.32,204.6499,202.8,202.8,3768117
2012-04-16,204.74,205.97,202.72,202.72,3827191
2012-04-17,204.57,207.64,204.15,207.45,6073651
2012-04-18,202.43,204.07,200.0,200.13,10155310
2012-04-19,200.03,201.26,197.521,199.51,5763201
2012-04-20,199.83,200.12,199.09,199.6,4758663
2012-04-23,197.89,199.1,196.791,198.62,3618928
2012-04-24,199.06,202.48,198.87,200.0,5631646
2012-04-25,202.02,203.69,201.8,203.57,4003311
2012-04-26,203.4,206.21,203.4,205.58,3304328
2012-04-27,206.47,208.17,205.91,206.81,3496828
2012-04-30,206.71,207.96,206.32,207.08,2773199
2012-05-01,207.18,208.929,206.71,208.0,2715870
2012-05-02,206.97,208.27,206.91,208.06,2360257
2012-05-03,208.27,208.92,206.55,207.24,2826568
2012-05-04,206.47,207.11,204.4,204.99,4024251
2012-05-07,203.96,204.77,202.9,203.75,3375923
2012-05-08,202.44,203.06,199.718,201.48,3881592
2012-05-09,199.99,203.0,199.06,201.23,3743290
2012-05-10,201.0,203.25,200.02,200.6,3831076
2012-05-11,199.96,202.12,199.95,201.17,2391580
2012-05-14,199.92,200.71,198.56,199.44,3029639
2012-05-15,199.44,201.4679,198.76,199.04,2987339
2012-05-16,199.42,201.35,198.18,199.73,5001087
2012-05-17,199.67,200.79,197.64,197.89,5627456
2012-05-18,198.78,198.78,195.16,195.88,5737095
2012-05-21,195.98,197.93,194.63,197.76,3831863
2012-05-22,198.04,198.26,196.06,196.82,3567786
2012-05-23,195.53,196.49,193.2,196.12,4066664
2012-05-24,195.99,196.28,194.0,196.09,3569476
2012-05-25,195.11,196.0,194.0,194.3,2903063
2012-05-29,195.22,198.08,195.22,196.46,3618533
2012-05-30,194.8,195.47,193.77,194.53,3602417
2012-05-31,194.1,194.93,192.0,192.9,9290067
2012-06-01,190.12,191.72,188.6,189.08,5206323
2012-06-04,188.34,189.38,187.0,188.54,4625073
2012-06-05,187.92,189.85,187.56,189.2,3556762
2012-06-06,190.78,194.0,190.02,193.99,3645267
2012-06-07,195.28,195.8299,193.94,194.44,3701066
2012-06-08,193.71,195.14,192.7,195.14,2476647
2012-06-11,196.6,196.7,192.37,192.51,3273511
2012-06-12,192.14,194.67,192.14,194.55,3023630
2012-06-13,194.36,195.19,192.345,193.1,3247653
2012-06-14,193.0,195.83,192.74,195.1,3584945
2012-06-15,196.08,199.27,195.4,199.1,6390633
2012-06-18,197.57,199.64,197.17,198.29,3378912
2012-06-19,198.83,199.99,198.8,198.93,3297517
2012-06-20,198.7,199.74,197.5,198.78,3378824
2012-06-21,199.07,199.45,193.19,193.39,4316544
2012-06-22,193.87,194.88,193.22,193.7,8833353
2012-06-25,192.48,193.39,191.68,192.86,3211529
2012-06-26,193.54,193.68,190.75,191.95,3436150
2012-06-27,192.14,193.7,190.9,193.0,2762612
2012-06-28,191.23,192.08,188.9,191.4,3967265
2012-06-29,194.55,195.81,192.41,195.58,5262273
2012-07-02,196.36,197.2,194.85,195.83,2831680
2012-07-03,195.46,196.34,194.91,195.93,1451425
2012-07-05,194.88,196.85,193.63,195.29,2690781
2012-07-06,193.92,193.94,189.74,191.41,4952950
2012-07-09,190.76,190.9991,188.05,189.67,3988256
2012-07-10,190.3,191.14,185.6,186.26,4690312
2012-07-11,186.22,187.36,183.51,185.25,5456169
2012-07-12,184.25,184.39,181.85,183.09,4931203
2012-07-13,183.46,186.33,183.03,186.01,3933365
2012-07-16,185.58,186.1,184.58,184.79,3144328
2012-07-17,185.73,186.29,183.2,183.65,5159538
2012-07-18,184.15,188.59,183.55,188.25,8019423
2012-07-19,193.4,196.85,192.97,195.34,10396143
2012-07-20,194.09,194.9,192.17,192.45,4789672
2012-07-23,189.78,191.3,188.2,190.83,3905145
2012-07-24,190.92,191.32,188.56,190.34,3597193
2012-07-25,190.31,192.77,189.32,191.08,3833753
2012-07-26,193.49,194.95,192.57,193.95,3284332
2012-07-27,195.1,197.41,193.95,196.39,4177285
2012-07-30,196.32,197.84,195.92,196.68,2787953
2012-07-31,196.5,197.58,195.88,195.98,3507163
2012-08-01,196.96,197.85,194.72,195.18,2559365
2012-08-02,194.16,196.6,193.02,194.45,2812511
2012-08-03,196.48,198.95,196.16,198.52,3278231
2012-08-06,198.76,199.94,198.52,198.76,2337738
2012-08-07,199.43,200.88,198.8,199.93,3209644
2012-08-08,198.27,199.69,198.16,199.03,2068250
2012-08-09,198.62,199.46,197.89,198.42,2160095
2012-08-10,197.87,199.37,197.24,199.29,2600724
2012-08-13,198.88,199.98,197.79,199.01,2418289
2012-08-14,198.88,199.33,197.72,198.29,2562255
2012-08-15,198.9,199.33,197.92,198.4,2111828
2012-08-16,198.77,201.324,198.12,200.84,2729453
2012-08-17,201.08,202.0,200.66,201.22,2551732
2012-08-20,200.69,201.13,200.03,200.5,2335987
2012-08-21,200.99,201.0,198.37,198.65,3111357
2012-08-22,198.64,198.65,196.905,197.25,3296070
2012-08-23,197.04,197.37,195.44,195.7,2758497
2012-08-24,194.96,198.11,194.2,197.77,2639463
2012-08-27,197.96,198.3,195.61,195.69,2498722
2012-08-28,195.56,196.11,194.5,194.87,2539110
2012-08-29,195.13,196.0399,194.9,195.08,2141398
2012-08-30,194.77,195.47,193.18,193.37,2740995
2012-08-31,194.31,195.95,193.46,194.85,3193352
2012-09-04,196.61,197.17,193.25,194.54,4514860
2012-09-05,194.41,195.85,193.89,195.04,3312634
2012-09-06,196.26,199.46,196.11,199.1,3931624
2012-09-07,199.12,199.5,198.08,199.5,3414148
2012-09-10,199.39,201.82,198.73,200.95,4208243
2012-09-11,200.55,203.46,200.51,203.27,3910647
2012-09-12,203.52,204.65,202.96,203.77,3283950
2012-09-13,204.38,206.81,203.46,206.36,3880489
2012-09-14,206.24,207.65,206.05,206.81,4057758
2012-09-17,205.55,207.99,205.55,207.15,3276074
2012-09-18,206.88,207.8798,206.48,207.07,2476249
2012-09-19,207.55,207.57,206.01,206.43,2605577
2012-09-20,205.85,206.99,205.3,206.18,3740487
2012-09-21,207.36,207.94,205.921,205.98,12772715
2012-09-24,205.02,206.06,204.9,205.29,3511197
2012-09-25,205.6,207.32,204.95,204.98,3346760
2012-09-26,205.05,205.98,203.9,204.0,3423397
2012-09-27,204.37,206.9,204.14,205.91,2771977
2012-09-28,205.66,208.32,205.31,207.45,4910277
2012-10-01,208.01,211.75,207.94,210.47,5457453
2012-10-02,210.96,211.47,208.5,209.84,3320927
2012-10-03,209.94,211.305,209.3,210.51,3192215
2012-10-04,210.28,210.97,208.53,210.39,2957540
2012-10-05,211.15,211.79,210.06,210.59,2858352
2012-10-08,210.02,210.64,209.21,209.82,1982625
2012-10-09,209.95,210.74,207.7,207.99,3580564
2012-10-10,207.82,208.23,205.05,205.82,4025281
2012-10-11,206.57,207.27,205.63,205.76,2910149
2012-10-12,205.64,207.96,205.56,207.8,2711979
2012-10-15,208.88,209.4,207.82,208.93,3062956
2012-10-16,209.94,211.0,209.474,211.0,5632183
2012-10-17,201.21,203.41,198.55,200.63,12675634
2012-10-18,199.91,200.14,194.07,194.96,9296561
2012-10-19,195.29,196.08,193.18,193.36,6621563
2012-10-22,193.71,194.68,192.44,194.4,4404728
2012-10-23,193.53,194.0,190.94,191.25,4427470
2012-10-24,192.44,193.29,190.56,190.72,3738227
2012-10-25,191.41,192.44,190.71,191.6,3250670
2012-10-26,191.49,193.87,191.47,193.27,4006523
2012-10-31,194.8,196.41,193.63,194.53,6052235
2012-11-01,194.68,197.89,194.55,197.15,3758833
2012-11-02,197.53,198.0,193.29,193.43,4260781
2012-11-05,192.36,194.97,192.01,194.14,2736431
2012-11-06,195.26,196.75,194.68,195.07,3281085
2012-11-07,193.36,193.68,191.16,191.16,4746744
2012-11-08,191.4,191.81,190.09,190.1,3542464
2012-11-09,189.85,191.64,188.88,189.64,3671517
2012-11-12,190.03,190.77,187.407,189.25,3067509
2012-11-13,188.39,190.88,188.25,188.32,3407573
2012-11-14,189.14,189.27,185.28,185.51,4404535
2012-11-15,185.83,187.2,184.78,185.85,3412016
2012-11-16,186.33,187.56,185.1,186.94,4660780
2012-11-19,188.62,190.39,188.3,190.35,3588996
2012-11-20,189.88,190.11,188.25,189.2,3170318
2012-11-21,189.3,190.89,188.95,190.29,5189519
2012-11-23,191.0,193.49,190.8,193.49,3877583
2012-11-26,192.45,193.37,191.77,192.88,5211360
2012-11-27,192.08,193.05,191.0,191.23,3291094
2012-11-28,190.98,192.04,189.27,191.98,3603596
2012-11-29,192.75,192.9,190.2,191.53,4077834
2012-11-30,191.75,192.0,189.501,190.07,4936587
2012-12-03,190.76,191.3,188.36,189.48,3349685
2012-12-04,189.71,190.75,189.02,189.36,3990733
2012-12-05,189.01,189.46,186.94,188.65,4202974
2012-12-06,189.17,190.18,188.41,189.7,3216900
2012-12-07,190.14,192.2,190.11,191.95,4091940
2012-12-10,192.17,193.54,191.65,192.62,3438406
2012-12-11,193.18,194.8,193.15,194.2,4143997
2012-12-12,194.6,194.75,192.46,192.95,4241964
2012-12-13,192.18,193.05,191.37,191.99,3623185
2012-12-14,191.69,193.4,191.26,191.76,3826833
2012-12-17,191.76,193.91,191.76,193.62,3792450
2012-12-18,193.85,195.92,193.84,195.69,4125879
2012-12-19,195.46,196.45,195.0,195.08,4270591
2012-12-20,194.47,194.95,193.16,194.77,4184552
2012-12-21,193.1,194.5,191.57,193.42,8226623
2012-12-24,193.05,193.83,192.02,192.4,1631202
2012-12-26,192.21,193.53,190.95,191.95,2776550
2012-12-27,191.53,193.28,190.7,192.71,3967531
2012-12-28,191.11,192.22,189.83,189.83,3539396
2012-12-31,189.23,191.68,188.84,191.55,4685773
2013-01-02,194.09,196.35,193.8,196.35,4234226
2013-01-03,195.67,196.29,194.44,195.27,3645161
2013-01-04,194.19,194.46,192.78,193.99,3380159
2013-01-07,193.4,193.78,192.34,193.14,2862276
2013-01-08,192.92,193.3,191.605,192.87,3028071
2013-01-09,193.48,193.49,191.65,192.32,3212230
2013-01-10,192.65,192.96,191.28,192.88,3608049
2013-01-11,194.15,195.0,192.9,194.45,3880667
2013-01-14,192.82,193.28,191.75,192.62,4174712
2013-01-15,191.31,192.73,190.39,192.5,4172034
2013-01-16,192.0,193.18,191.35,192.59,2963020
2013-01-17,193.85,194.46,193.24,193.65,3893754
2013-01-18,194.03,195.0,193.8,194.47,4560073
2013-01-22,194.36,196.08,194.01,196.08,7172283
2013-01-23,203.5,208.58,203.36,204.72,12531796
2013-01-24,203.91,205.06,203.08,204.42,4447452
2013-01-25,204.45,205.18,204.13,204.97,3359187
2013-01-28,204.85,206.22,204.29,204.93,2823715
2013-01-29,204.34,205.7301,203.64,203.9,3617743
2013-01-30,203.69,204.88,203.186,203.52,2998524
2013-01-31,203.32,204.4699,202.96,203.07,3091506
2013-02-01,204.65,205.35,203.84,205.18,3371154
2013-02-04,204.19,205.02,203.57,203.79,3188819
2013-02-05,204.31,204.75,202.51,202.79,3636837
2013-02-06,200.39,201.29,199.56,201.02,3624203
2013-02-07,200.62,200.91,198.68,199.74,3076793
2013-02-08,199.97,202.09,199.68,201.68,2893254
2013-02-11,200.98,201.95,199.75,200.16,2944651
2013-02-12,200.01,200.735,199.02,200.04,2461779
2013-02-13,200.65,200.95,199.57,200.09,2169757
2013-02-14,199.73,200.32,199.26,199.65,3294126
2013-02-15,199.98,201.25,199.82,200.98,3627887
2013-02-19,200.6,201.89,200.22,200.32,2998317
2013-02-20,200.62,201.72,198.86,199.31,3715411
2013-02-21,198.63,199.07,198.11,198.33,3923051
2013-02-22,199.23,201.09,198.84,201.09,3107976
2013-02-25,201.67,202.49,197.51,197.51,3847976
2013-02-26,198.63,199.9,197.84,199.14,3391562
2013-02-27,198.89,202.75,198.6,202.33,4185545
2013-02-28,202.18,203.123,200.79,200.83,4689998
2013-03-01,200.65,202.94,199.36,202.91,3309434
2013-03-04,202.59,205.19,202.55,205.19,3693365
2013-03-05,205.86,207.7,205.69,206.53,3807706
2013-03-06,207.03,208.49,206.66,208.38,3594899
2013-03-07,208.29,209.6,208.24,209.42,3884317
2013-03-08,209.85,210.74,209.43,210.38,3700986
2013-03-11,210.04,210.1999,209.04,210.08,3049701
2013-03-12,209.4,210.73,209.09,210.55,3592096
2013-03-13,210.2001,212.36,209.77,212.06,3357146
2013-03-14,212.15,215.86,212.15,215.8,5506969
2013-03-15,215.38,215.9,213.41,214.92,7937244
2013-03-18,212.9,214.5,212.64,213.21,3006125
